"Instance_number","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
48,329,93,1339,10460,0.113484,0.779621,0.197242,0.779621,0.802758,0.314833,0.136486,5.712078,0.012431
49,328,94,1337,10462,0.113315,0.777251,0.196997,0.777251,0.803003,0.314327,0.136241,5.704977,0.012573
50,326,96,1335,10464,0.113145,0.772512,0.196267,0.772512,0.803733,0.31301,0.135914,5.683845,0.012675
51,324,98,1335,10464,0.113145,0.767773,0.195298,0.767773,0.804702,0.311389,0.13575,5.655785,0.0127
52,324,98,1332,10467,0.112891,0.767773,0.195652,0.767773,0.804348,0.311838,0.135504,5.666031,0.012881
53,324,98,1331,10468,0.112806,0.767773,0.19577,0.767773,0.80423,0.311988,0.135423,5.669455,0.012886
54,323,99,1329,10470,0.112637,0.765403,0.195521,0.765403,0.804479,0.311475,0.135177,5.66222,0.012935
55,323,99,1327,10472,0.112467,0.765403,0.195758,0.765403,0.804242,0.311776,0.135014,5.669084,0.013066
56,323,99,1326,10473,0.112382,0.765403,0.195876,0.765403,0.804124,0.311927,0.134932,5.672522,0.013094
57,323,99,1324,10475,0.112213,0.765403,0.196114,0.765403,0.803886,0.312228,0.134768,5.67941,0.013268
58,323,99,1320,10479,0.111874,0.765403,0.196592,0.765403,0.803408,0.312833,0.134441,5.693237,0.013305
59,323,99,1319,10480,0.111789,0.765403,0.196711,0.765403,0.803289,0.312984,0.134359,5.696704,0.013511
60,323,99,1317,10482,0.11162,0.765403,0.196951,0.765403,0.803049,0.313288,0.134195,5.703651,0.013566
61,322,100,1317,10482,0.11162,0.763033,0.196461,0.763033,0.803539,0.31247,0.134113,5.689462,0.013727
62,321,101,1316,10483,0.111535,0.760664,0.19609,0.760664,0.80391,0.311802,0.13395,5.678722,0.013765
63,321,101,1315,10484,0.11145,0.760664,0.19621,0.760664,0.80379,0.311953,0.133868,5.682194,0.01391
64,320,102,1314,10485,0.111365,0.758294,0.195838,0.758294,0.804162,0.311284,0.133704,5.671425,0.013916
65,320,102,1313,10486,0.111281,0.758294,0.195958,0.758294,0.804042,0.311436,0.133622,5.674898,0.013969
66,320,102,1312,10487,0.111196,0.758294,0.196078,0.758294,0.803922,0.311587,0.133541,5.678376,0.014532
67,320,102,1308,10491,0.110857,0.758294,0.19656,0.758294,0.80344,0.312195,0.133213,5.692327,0.014624
68,320,102,1307,10492,0.110772,0.758294,0.196681,0.758294,0.803319,0.312347,0.133131,5.695826,0.014667
69,319,103,1303,10496,0.110433,0.755924,0.196671,0.755924,0.803329,0.312133,0.132722,5.69553,0.01494
70,318,104,1301,10498,0.110264,0.753555,0.196418,0.753555,0.803582,0.311612,0.132477,5.688196,0.015078
71,317,105,1299,10500,0.110094,0.751185,0.196163,0.751185,0.803837,0.311089,0.132231,5.680835,0.015147
72,317,105,1297,10502,0.109925,0.751185,0.196406,0.751185,0.803594,0.311395,0.132068,5.687875,0.01517
